;A;CA;CV;DD;DP;FC;FD;FF;FS;FT;G;GC;GS;I;PE;PP;RB;SG;atletas_scout;apelido;atleta_id;clubename;clube_id;jogos_num;media_num;nome;pontos_num;posicao_id;preco_num;Rodada;status_id;variacao_num
185;;;;;;;;;;;;;;;;;;;;Rithely;68834;Sport;SPO;0;0;Francisco Rithely da Silva Sousa;0;mei;12;0;Nulo;0
186;;;;;;;;;;;;;;;;;;;;Klever;68884;Atletico-GO;ATL;0;0;Klever Rodrigo Gomes Rufino;0;gol;6;0;Provavel;0
187;;;;;;;;;;;;;;;;;;;;Gum;68887;Fluminense;FLU;0;0;Welington Pereira Rodrigues;0;zag;7;0;Nulo;0
188;;;;;;;;;;;;;;;;;;;;Andre Lima;68893;Vitoria;VIT;0;0;Andre Luiz Barretto Silva Lima;0;ata;8;0;Contundido;0
189;;;;;;;;;;;;;;;;;;;;Wellington Silva;68895;Fluminense;FLU;0;0;Wellington Alves da Silva;0;ata;13;0;Provavel;0
190;;;;;;;;;;;;;;;;;;;;Rodrigo Pimpao;68901;Botafogo;BOT;0;0;Rodrigo Pimpao Viana;0;ata;10;0;Provavel;0
191;;;;;;;;;;;;;;;;;;;;Diego Souza;68911;Sport;SPO;0;0;Diego Souza de Andrade;0;mei;23;0;Contundido;0
192;;;;;;;;;;;;;;;;;;;;Bruno Paulo;68918;;COR;0;0; Bruno Paulo Machado Barbosa;0;ata;2;0;Nulo;0
193;;;;;;;;;;;;;;;;;;;;Dudu;68920;Palmeiras;PAL;0;0;Eduardo Pereira Rodrigues;0;ata;24;0;Provavel;0
194;;;;;;;;;;;;;;;;;;;;Leonardo Silva;68925;Atletico-MG;ATL;0;0;Leonardo Fabiano da Silva e Silva;0;zag;13;0;Contundido;0
195;;;;;;;;;;;;;;;;;;;;Rafael;68928;Cruzeiro;CRU;0;0;Rafael Pires Monteiro;0;gol;10;0;Provavel;0
196;;;;;;;;;;;;;;;;;;;;Thiago Ribeiro;68929;Santos;SAN;0;0;Thiago Ribeiro Cardoso;0;ata;7;0;Nulo;0
197;;;;;;;;;;;;;;;;;;;;Kieza;68930;Vitoria;VIT;0;0;Welker Marcal de Almeida;0;ata;11;0;Contundido;0
198;;;;;;;;;;;;;;;;;;;;Renan Ribeiro;68932;Sao Paulo;SAO;0;0;Renan Ribeiro;0;gol;8;0;Provavel;0
199;;;;;;;;;;;;;;;;;;;;Giovanni Augusto;68938;Corinthians;COR;0;0;Giovanni Augusto Oliveira Cardoso;0;mei;8;0;Nulo;0
200;;;;;;;;;;;;;;;;;;;;Ronaldo Alves;68950;Sport;SPO;0;0;Ronaldo Luiz Alves;0;zag;8;0;Contundido;0
201;;;;;;;;;;;;;;;;;;;;Leandro Damiao;68953;Flamengo;FLA;0;0;Leandro Damiao da Silva dos Santos;0;ata;8;0;Nulo;0
202;;;;;;;;;;;;;;;;;;;;Marquinhos Gabriel;68954;Corinthians;COR;0;0;Marcos Gabriel do Nascimento;0;mei;8;0;Nulo;0
203;;;;;;;;;;;;;;;;;;;;Giovanni;68979;Atletico-MG;ATL;0;0;Giovanni Aparecido Adriano dos Santos;0;gol;6;0;Nulo;0
204;;;;;;;;;;;;;;;;;;;;Gustavo Santos;68986;Avai;AVA;0;0;Gustavo dos Santos;0;lat;1;0;Nulo;0
205;;;;;;;;;;;;;;;;;;;;Joao Vitor;68987;Ponte Preta;PON;0;0;Joao Vitor Lima Gomes;0;mei;5;0;Nulo;0
206;;;;;;;;;;;;;;;;;;;;Neto;69008;Chapecoense;CHA;0;0;Helio Hermito Zampier Neto;0;zag;5;0;Contundido;0
207;;;;;;;;;;;;;;;;;;;;Joao Carlos;69010;Ponte Preta;PON;0;0;Joao Carlos Heidemann;0;gol;5;0;Nulo;0
208;;;;;;;;;;;;;;;;;;;;Santos;69012;Atletico-PR;ATL;0;0;Aderbar Melo dos Santos Neto;0;gol;5;0;Nulo;0
209;;;;;;;;;;;;;;;;;;;;Manoel;69014;Cruzeiro;CRU;0;0;Manoel Messias Silva Carvalho;0;zag;10;0;Nulo;0
210;;;;;;;;;;;;;;;;;;;;Deivid;69018;Atletico-PR;ATL;0;0;Deivid Willian da Silva;0;mei;7;0;Contundido;0
211;;;;;;;;;;;;;;;;;;;;Eduardo;69036;Atletico-GO;ATL;0;0; Eduardo Jose Diniz Costa;0;lat;1;0;Provavel;0
212;;;;;;;;;;;;;;;;;;;;Vladimir;69040;Santos;SAN;0;0;Vladimir Orlando Cardoso de Araujo Filho;0;gol;4;0;Nulo;0
213;;;;;;;;;;;;;;;;;;;;Paulo Roberto;69047;Corinthians;COR;0;0;Paulo Roberto da Silva;0;mei;3;0;Nulo;0
214;;;;;;;;;;;;;;;;;;;;Montillo;69095;Botafogo;BOT;0;0;Walter Damian Montillo;0;mei;7;0;Nulo;0
215;;;;;;;;;;;;;;;;;;;;Pablo;69138;Atletico-PR;ATL;0;0;Pablo Felipe Teixeira;0;ata;10;0;Contundido;0
216;;;;;;;;;;;;;;;;;;;;Gaston Fernandez;69160;Gremio;GRE;0;0;Gaston Nicolas Fernandez;0;mei;8;0;Duvida;0
217;;;;;;;;;;;;;;;;;;;;Pablo;69165;Corinthians;COR;0;0;Pablo Nascimento Castro;0;zag;14;0;Provavel;0
218;;;;;;;;;;;;;;;;;;;;Leo;69177;Coritiba;ATL;0;0;Leonardo Moreira Morais;0;lat;6;0;Nulo;0
219;;;;;;;;;;;;;;;;;;;;Martin Silva;69249;Vasco;VAS;0;0;Martin Andres Silva;0;gol;14;0;Provavel;0
220;;;;;;;;;;;;;;;;;;;;Lucas Barrios;69282;Gremio;GRE;0;0;Lucas Ramon Barrios Arioli;0;ata;10;0;Provavel;0
221;;;;;;;;;;;;;;;;;;;;Nikao;69705;Atletico-PR;ATL;0;0;Maycon Vinicius Ferreira da Cruz;0;mei;9;0;Duvida;0
222;;;;;;;;;;;;;;;;;;;;Romulo;70009;Flamengo;FLA;0;0;Romulo Borges Monteiro;0;mei;8;0;Nulo;0
223;;;;;;;;;;;;;;;;;;;;Victor Ferraz;70046;Santos;SAN;0;0;Victor Ferraz Macedo;0;lat;11;0;Provavel;0
224;;;;;;;;;;;;;;;;;;;;Tiago Real;70058;Coritiba;COR;0;0;Tiago Real do Prado;0;mei;6;0;Nulo;0
225;;;;;;;;;;;;;;;;;;;;Marcus Winicius;70061;;ATL;0;0;Marcus Winicius Silva Lima;0;zag;3;0;Nulo;0
226;;;;;;;;;;;;;;;;;;;;Fellipe Bastos;70116;Corinthians;COR;0;0;Fellipe Ramos Ignez Bastos;0;mei;5;0;Nulo;0
227;;;;;;;;;;;;;;;;;;;;Alan Santos;70132;Coritiba;COR;0;0;Alan Santos da Silva;0;mei;5;0;Provavel;0
228;;;;;;;;;;;;;;;;;;;;Ederson;70173;Flamengo;FLA;0;0;Ederson Honorato Campos;0;mei;5;0;Nulo;0
229;;;;;;;;;;;;;;;;;;;;Sidao;70222;Sao Paulo;SAO;0;0;Sidney Aparecido Ramos da Silva;0;gol;7;0;Nulo;0
230;;;;;;;;;;;;;;;;;;;;Marllon;70666;Ponte Preta;PON;0;0;Marllon Goncalves Jerônimo Borges;0;zag;6;0;Provavel;0
231;;;;;;;;;;;;;;;;;;;;Fabio Carille;70696;Corinthians;COR;0;0;Fabio Luiz Carille de Araujo;0;tec;8;0;Provavel;0
232;;;;;;;;;;;;;;;;;;;;Seijas;70742;Chapecoense;CHA;0;0;Luis Manuel Seijas Gunther;0;mei;7;0;Nulo;0
233;;;;;;;;;;;;;;;;;;;;Diogo Barbosa;70916;Cruzeiro;CRU;0;0;Diogo Barbosa Mendanha;0;lat;10;0;Provavel;0
234;;;;;;;;;;;;;;;;;;;;Negueba;70929;Ponte Preta;ATL;0;0;Guilherme Ferreira Pinto;0;ata;6;0;Nulo;0
235;;;;;;;;;;;;;;;;;;;;Jackson;70934;Bahia;BAH;0;0;Jackson de Souza;0;zag;7;0;Nulo;0
236;;;;;;;;;;;;;;;;;;;;Leo Cittadini;70986;Santos;SAN;0;0;Leonardo Cittadini;0;mei;5;0;Nulo;0
237;;;;;;;;;;;;;;;;;;;;Mancuello;71066;Flamengo;FLA;0;0;Federico Mancuello;0;mei;7;0;Suspenso;0
238;;;;;;;;;;;;;;;;;;;;Joao Filipe;71090;;ATL;0;0;Joao Filipe Rabelo da Costa e Silva;0;mei;5;0;Nulo;0
239;;;;;;;;;;;;;;;;;;;;Thiago Mendes;71123;Sao Paulo;SAO;0;0;Thiago Henrique Mendes Ribeiro;0;mei;12;0;Provavel;0
240;;;;;;;;;;;;;;;;;;;;Maicon;71227;Sao Paulo;SAO;0;0;Maicon Pereira Roque;0;zag;14;0;Provavel;0
241;;;;;;;;;;;;;;;;;;;;Lucho Gonzalez;71479;Atletico-PR;ATL;0;0;Luis Oscar Gonzalez;0;mei;12;0;Nulo;0
242;;;;;;;;;;;;;;;;;;;;Kelvin;71549;Vasco;VAS;0;0;Kelvin Mateus de Oliveira;0;ata;7;0;Nulo;0
243;;;;;;;;;;;;;;;;;;;;Fernando Miguel;71571;Vitoria;VIT;0;0;Fernando Miguel Kaufmann;0;gol;6;0;Provavel;0
244;;;;;;;;;;;;;;;;;;;;Gabriel;71572;Gremio;GRE;0;0;Gabriel Rybar Blos;0;zag;1;0;Nulo;0
245;;;;;;;;;;;;;;;;;;;;Weverton;71631;Atletico-PR;ATL;0;0;Weverton Pereira da Silva;0;gol;17;0;Provavel;0
246;;;;;;;;;;;;;;;;;;;;Manga Escobar;71704;Vasco;VAS;0;0;Andres Ramiro Escobar Diaz;0;ata;3;0;Nulo;0
247;;;;;;;;;;;;;;;;;;;;Cuellar;71709;Flamengo;FLA;0;0;Gustavo Leonardo Cuellar Gallego;0;mei;5;0;Nulo;0
248;;;;;;;;;;;;;;;;;;;;Elton;71719;Ponte Preta;PON;0;0;Elton Junior Melo Ataide;0;mei;5;0;Provavel;0
249;;;;;;;;;;;;;;;;;;;;Agenor;71724;Sport;SPO;0;0;Agenor Detofol;0;gol;4;0;Nulo;0
250;;;;;;;;;;;;;;;;;;;;Bruno Grassi;71818;Gremio;GRE;0;0;Bruno Medeiros Grassi;0;gol;4;0;Nulo;0
251;;;;;;;;;;;;;;;;;;;;Wellington Silva;71892;Bahia;BAH;0;0;Wellington do Nascimento Silva;0;lat;7;0;Contundido;0
252;;;;;;;;;;;;;;;;;;;;Michel ;71920;Gremio;GRE;0;0;Michel Ferreira dos Santos;0;mei;3;0;Provavel;0
253;;;;;;;;;;;;;;;;;;;;Diego Rosa;71927;Atletico-GO;BAH;0;0;Diego da Silva Rosa;0;mei;6;0;Duvida;0
254;;;;;;;;;;;;;;;;;;;;Juninho;71937;Bahia;BAH;0;0;Paulo Roberto Valoura Junior;0;mei;10;0;Provavel;0
255;;;;;;;;;;;;;;;;;;;;Uillian Correia;72007;Vitoria;VIT;0;0;Uillian Correia Granemann;0;mei;6;0;Provavel;0
256;;;;;;;;;;;;;;;;;;;;Renan Fonseca;72037;Botafogo;BOT;0;0;Renan de Oliveira Fonseca;0;zag;3;0;Nulo;0
257;;;;;;;;;;;;;;;;;;;;Bruno Cortez;72079;Gremio;GRE;0;0;Bruno Cortes Barbosa;0;lat;6;0;Nulo;0
258;;;;;;;;;;;;;;;;;;;;Fernandinho;72150;Ponte Preta;PON;0;0;Fernando Galhardo Borges;0;lat;3;0;Nulo;0
259;;;;;;;;;;;;;;;;;;;;Joao Paulo;72168;Botafogo;BOT;0;0;Joao Paulo Mior;0;mei;6;0;Provavel;0
260;;;;;;;;;;;;;;;;;;;;Jailson;72290;Palmeiras;PAL;0;0;Jailson Marcelino dos Santos;0;gol;8;0;Nulo;0
261;;;;;;;;;;;;;;;;;;;;Airton ;72297;Avai;AVA;0;0;Airton Tirabassi;0;zag;1;0;Nulo;0
262;;;;;;;;;;;;;;;;;;;;Rodrigo Lindoso;72362;Botafogo;BOT;0;0;Rodrigo Oliveira Lindoso;0;mei;6;0;Nulo;0
263;;;;;;;;;;;;;;;;;;;;Cleber;72376;Santos;SAN;0;0;Cleber Janderson Pereira Reis;0;zag;7;0;Provavel;0
264;;;;;;;;;;;;;;;;;;;;Hernane;72386;Bahia;BAH;0;0;Hernane Vidal Souza;0;ata;10;0;Contundido;0
265;;;;;;;;;;;;;;;;;;;;Fred;72490;Vitoria;VIT;0;0;Frederico Burgel Xavier ;0;zag;6;0;Contundido;0
266;;;;;;;;;;;;;;;;;;;;Bressan;72491;Gremio;GRE;0;0;Matheus Simonete Bressanelli;0;zag;4;0;Nulo;0
267;;;;;;;;;;;;;;;;;;;;Luan;72565;Avai;AVA;0;0;Lazaro Luan Scapolan;0;mei;4;0;Provavel;0
268;;;;;;;;;;;;;;;;;;;;Mauricio Kozlinski;72595;Avai;AVA;0;0;Mauricio Kozlinski;0;gol;6;0;Provavel;0
269;;;;;;;;;;;;;;;;;;;;William Menezes;72603;Coritiba;COR;0;0;William Amorim Martins de Menezes;0;gol;2;0;Nulo;0
270;;;;;;;;;;;;;;;;;;;;Vitor Hugo;72605;;PAL;0;0;Vitor Hugo Franchescoli de Souza;0;zag;12;0;Nulo;0
271;;;;;;;;;;;;;;;;;;;;Escudero;72745;Vasco;VAS;0;0;Damian Ariel Escudero;0;mei;5;0;Nulo;0
272;;;;;;;;;;;;;;;;;;;;Cardenas;72871;Vitoria;VIT;0;0;Sherman Andres Cardenas Estupiñan;0;mei;6;0;Nulo;0
273;;;;;;;;;;;;;;;;;;;;Vladimir Hernandez;72879;Santos;SAN;0;0;Vladimir Javier Hernandez Rivero;0;ata;6;0;Nulo;0
274;;;;;;;;;;;;;;;;;;;;Eduardo da Silva;72893;Atletico-PR;ATL;0;0;Eduardo Alves da Silva;0;ata;9;0;Provavel;0
275;;;;;;;;;;;;;;;;;;;;Rene Junior;73281;Bahia;BAH;0;0;Rene dos Santos Junior;0;mei;6;0;Nulo;0
276;;;;;;;;;;;;;;;;;;;;Rafael Martins;73336;Coritiba;COR;0;0;Rafael Martins Claro;0;gol;2;0;Nulo;0
277;;;;;;;;;;;;;;;;;;;;Getterson;73340;Coritiba;COR;0;0;Getterson Alves dos Santos;0;ata;1;0;Nulo;0
278;;;;;;;;;;;;;;;;;;;;Samuel Xavier;73384;Sport;SPO;0;0;Samuel Xavier Brito;0;lat;8;0;Provavel;0
279;;;;;;;;;;;;;;;;;;;;Rafael Vaz;73421;Flamengo;FLA;0;0;Rafael Vaz dos Santos;0;zag;7;0;Provavel;0
280;;;;;;;;;;;;;;;;;;;;ederson;73446;Atletico-PR;VAS;0;0;ederson Alves Ribeiro Silva;0;ata;4;0;Nulo;0
281;;;;;;;;;;;;;;;;;;;;Maranhao;73513;Fluminense;FLU;0;0;Francinilson Santos Meireles;0;ata;3;0;Nulo;0
282;;;;;;;;;;;;;;;;;;;;Gabriel;73515;Flamengo;FLA;0;0;Gabriel Santana Pinto;0;ata;6;0;Duvida;0
283;;;;;;;;;;;;;;;;;;;;Douglas Pires;73517;Bahia;BAH;0;0;Douglas Moreira Pires;0;gol;4;0;Nulo;0
284;;;;;;;;;;;;;;;;;;;;Rogerio;73540;Sport;SPO;0;0;Jose Rogerio de Oliveira;0;ata;9;0;Provavel;0
285;;;;;;;;;;;;;;;;;;;;Wellington Nem;73619;Sao Paulo;SAO;0;0;Wellington Silva Sanches Aguiar;0;ata;10;0;Contundido;0
286;;;;;;;;;;;;;;;;;;;;Rildo;73635;Coritiba;COR;0;0;Rildo de Andrade Felicissimo;0;ata;6;0;Contundido;0
287;;;;;;;;;;;;;;;;;;;;Lucas Pratto;73649;Sao Paulo;SAO;0;0;Lucas David Pratto;0;ata;22;0;Provavel;0
288;;;;;;;;;;;;;;;;;;;;Marcos Vinicius;73721;Botafogo;CRU;0;0;Marcos Vinicius de Jesus Araujo;0;mei;6;0;Contundido;0
289;;;;;;;;;;;;;;;;;;;;Rodrigo Caio;73800;Sao Paulo;SAO;0;0;Rodrigo Caio Roquette Russo;0;zag;15;0;Provavel;0
290;;;;;;;;;;;;;;;;;;;;Lennon;73869;Cruzeiro;CRU;0;0;John Lennon Silva Santos;0;lat;4;0;Nulo;0
291;;;;;;;;;;;;;;;;;;;;Jomar;73876;Vasco;VAS;0;0;Jomar Herculano Lourenco;0;zag;5;0;Provavel;0
292;;;;;;;;;;;;;;;;;;;;Rene;73978;Vitoria;VIT;0;0;Rene Ferreira dos Santos;0;zag;1;0;Provavel;0
293;;;;;;;;;;;;;;;;;;;;Walisson Maia;73991;Coritiba;COR;0;0;Walisson Moreira Farias Maia;0;zag;7;0;Provavel;0
294;;;;;;;;;;;;;;;;;;;;Rodinei;73992;Flamengo;FLA;0;0;Rodinei Marcelo de Almeida;0;lat;7;0;Nulo;0
295;;;;;;;;;;;;;;;;;;;;Luiz Antonio ;74060;Chapecoense;CHA;0;0;Luiz Antonio de Souza Soares;0;mei;9;0;Provavel;0
296;;;;;;;;;;;;;;;;;;;;Gatito Fernandez;74061;Botafogo;BOT;0;0;Roberto Junior Fernandez Torres;0;gol;12;0;Provavel;0
297;;;;;;;;;;;;;;;;;;;;Wallace Oliveira;74075;Gremio;GRE;0;0;Wallace Oliveira dos Santos;0;lat;5;0;Nulo;0
298;;;;;;;;;;;;;;;;;;;;Guilherme Costa;74081;Vasco;VAS;0;0;Guilherme Costa Machado Silveira;0;mei;7;0;Nulo;0
299;;;;;;;;;;;;;;;;;;;;Adryan ;74083;Flamengo;FLA;0;0;Adryan Oliveira Tavares;0;mei;2;0;Nulo;0
300;;;;;;;;;;;;;;;;;;;;elber;74140;Cruzeiro;CRU;0;0;Jose elber Pimentel da Silva;0;mei;5;0;Contundido;0
301;;;;;;;;;;;;;;;;;;;;Alejandro Guerra;74213;Palmeiras;PAL;0;0;Alejandro Abraham Guerra Morales;0;mei;11;0;Provavel;0
302;;;;;;;;;;;;;;;;;;;;Edigar Junio;74271;Bahia;BAH;0;0;Edigar Junio Teixeira Lima ;0;ata;5;0;Provavel;0
303;;;;;;;;;;;;;;;;;;;;Paolo Guerrero;75295;Flamengo;FLA;0;0;Jose Paolo Guerrero Gonzales;0;ata;18;0;Provavel;0
304;;;;;;;;;;;;;;;;;;;;Yago;77500;Ponte Preta;PON;0;0;Yago Fernando da Silva;0;zag;6;0;Contundido;0
305;;;;;;;;;;;;;;;;;;;;Leandro Silva;77529;Avai;AVA;0;0;Leandro da Silva;0;lat;6;0;Provavel;0
306;;;;;;;;;;;;;;;;;;;;Jorginho;77544;Atletico-GO;ATL;0;0;Jorge de Moura Xavier;0;mei;7;0;Provavel;0
307;;;;;;;;;;;;;;;;;;;;Bruno Brigido;77556;Coritiba;COR;0;0;Bruno Brigido de Oliveira;0;gol;5;0;Nulo;0
308;;;;;;;;;;;;;;;;;;;;Joao Schmidt ;77777;Sao Paulo;SAO;0;0;Joao Felipe Schimdt Urbano;0;mei;6;0;Nulo;0
309;;;;;;;;;;;;;;;;;;;;Copete;77959;Santos;SAN;0;0;Jonathan Copete Valencia;0;ata;10;0;Contundido;0
310;;;;;;;;;;;;;;;;;;;;Mena;77967;Sport;SPO;0;0;Eugenio Esteban Mena Reveco;0;lat;7;0;Contundido;0
311;;;;;;;;;;;;;;;;;;;;Madson;78077;Vasco;VAS;0;0;Madson Ferreira dos Santos;0;lat;4;0;Nulo;0
312;;;;;;;;;;;;;;;;;;;;Cesar;78086;Flamengo;FLA;0;0;Cesar Bernardo Dutra;0;gol;3;0;Nulo;0
313;;;;;;;;;;;;;;;;;;;;Everaldo;78117;Atletico-GO;ATL;0;0;Everaldo Stum;0;ata;4;0;Provavel;0
314;;;;;;;;;;;;;;;;;;;;Gustavo Henrique;78248;Santos;SAN;0;0;Gustavo Henrique Vernes;0;zag;6;0;Nulo;0
315;;;;;;;;;;;;;;;;;;;;Miller Bolaños;78371;Gremio;GRE;0;0;Miller Alejandro Bolaños Reasco;0;ata;14;0;Contundido;0
316;;;;;;;;;;;;;;;;;;;;Douglas Grolli;78407;Chapecoense;CHA;0;0;Douglas Ricardo Grolli;0;zag;7;0;Nulo;0
317;;;;;;;;;;;;;;;;;;;;Rene;78445;Flamengo;FLA;0;0;Rene Rodrigues Martins;0;lat;6;0;Duvida;0
318;;;;;;;;;;;;;;;;;;;;Fabio Braga;78464;Ponte Preta;PON;0;0;Fabio Farroco Braga;0;mei;3;0;Nulo;0
319;;;;;;;;;;;;;;;;;;;;Willian Arao;78478;Flamengo;FLA;0;0;Willian Souza Arao da Silva;0;mei;10;0;Provavel;0
320;;;;;;;;;;;;;;;;;;;;Marcos;78495;Atletico-GO;ATL;0;0;Marcos de Paula Dutra;0;gol;1;0;Nulo;0
321;;;;;;;;;;;;;;;;;;;;Arnaldo;78497;Botafogo;BOT;0;0;Arnaldo Manoel de Almeida;0;lat;3;0;Nulo;0
322;;;;;;;;;;;;;;;;;;;;Jean Mota;78548;Santos;SAN;0;0;Jean Mota Oliveira de Sousa;0;mei;5;0;Provavel;0
323;;;;;;;;;;;;;;;;;;;;Paulinho;78578;Vitoria;VIT;0;0;Paulo Luiz Beraldo Santos;0;ata;6;0;Provavel;0
324;;;;;;;;;;;;;;;;;;;;Douglas Friedrich;78584;Avai;AVA;0;0;Douglas Alan Schuck Friedrich;0;gol;4;0;Nulo;0
325;;;;;;;;;;;;;;;;;;;;Gabriel;78605;Corinthians;COR;0;0;Gabriel Girotto Franco;0;mei;10;0;Provavel;0
326;;;;;;;;;;;;;;;;;;;;Bryan;78632;Cruzeiro;CRU;0;0;Bryan Silva Garcia;0;lat;5;0;Nulo;0
327;;;;;;;;;;;;;;;;;;;;Ramiro;78715;Gremio;GRE;0;0;Ramiro Moschen Benetti;0;mei;7;0;Provavel;0
328;;;;;;;;;;;;;;;;;;;;Gabriel Gasparotto;78839;Santos;SAN;0;0;Gabriel Bordinhao Gasparotto;0;gol;2;0;Nulo;0
329;;;;;;;;;;;;;;;;;;;;Reinaldo;78850;Chapecoense;CHA;0;0;Reinaldo Manoel da Silva;0;lat;10;0;Provavel;0
330;;;;;;;;;;;;;;;;;;;;Thiago Santos;78855;Palmeiras;PAL;0;0;Thiago dos Santos;0;mei;5;0;Nulo;0
331;;;;;;;;;;;;;;;;;;;;Marcao Silva;78856;Atletico-GO;ATL;0;0;Marcos Antônio Almeida Silva;0;mei;2;0;Provavel;0
332;;;;;;;;;;;;;;;;;;;;Naldo;78897;Ponte Preta;PON;0;0;Marinaldo dos Santos Oliveira;0;mei;2;0;Nulo;0
333;;;;;;;;;;;;;;;;;;;;Leandro Pereira;78968;Sport;SPO;0;0;Leandro Marcos Pereira;0;ata;7;0;Contundido;0
334;;;;;;;;;;;;;;;;;;;;Moises Ribeiro;78991;Chapecoense;CHA;0;0;Moises Ribeiro Santos;0;mei;4;0;Nulo;0
335;;;;;;;;;;;;;;;;;;;;Eduardo Henrique;78994;Atletico-PR;ATL;0;0;Eduardo Henrique da Silva;0;mei;4;0;Duvida;0
336;;;;;;;;;;;;;;;;;;;;Luiz Felipe;79035;Santos;SAN;0;0;Luiz Felipe do Nascimento dos Santos;0;zag;5;0;Nulo;0
337;;;;;;;;;;;;;;;;;;;;Thomaz;79041;Sao Paulo;SAO;0;0;Antonio Thomaz Santos de Barros;0;mei;2;0;Nulo;0
338;;;;;;;;;;;;;;;;;;;;Tiago ;79042;Bahia;BAH;0;0;Tiago Pagnussat;0;zag;6;0;Provavel;0
339;;;;;;;;;;;;;;;;;;;;Alex Muralha;79066;Flamengo;FLA;0;0;Alex Roberto Santana Rafael ;0;gol;5;0;Provavel;0
340;;;;;;;;;;;;;;;;;;;;Abuda;79193;Atletico-GO;ATL;0;0;Jucimar Lima Pacheco;0;mei;6;0;Nulo;0
341;;;;;;;;;;;;;;;;;;;;Ricardo Silva;79334;Atletico-GO;ATL;0;0;Ricardo Cesar Dantas da Silva;0;zag;5;0;Provavel;0
342;;;;;;;;;;;;;;;;;;;;Roger Machado ;79437;Atletico-MG;ATL;0;0;Roger Machado Marques;0;tec;15;0;Provavel;0
343;;;;;;;;;;;;;;;;;;;;Mansur;79553;Sport;SPO;0;0;Joeliton Lima Santos;0;lat;5;0;Nulo;0
344;;;;;;;;;;;;;;;;;;;;Sassa;79578;Cruzeiro;BOT;0;0;Luiz Ricardo Alves;0;ata;8;0;Nulo;0
345;;;;;;;;;;;;;;;;;;;;Lucas Silva;79701;Cruzeiro;CRU;0;0;Lucas Silva Borges;0;mei;8;0;Nulo;0
346;;;;;;;;;;;;;;;;;;;;Antônio Carlos ;79702;Palmeiras;PAL;0;0;Antônio Carlos Cunha Capocasali Junior;0;zag;5;0;Nulo;0
347;;;;;;;;;;;;;;;;;;;;Fabiano;79887;Palmeiras;PAL;0;0;Fabiano Leissmann;0;lat;4;0;Nulo;0
348;;;;;;;;;;;;;;;;;;;;Nenen;79892;Chapecoense;CHA;0;0;Odair Souza ;0;mei;3;0;Nulo;0
349;;;;;;;;;;;;;;;;;;;;Helton Leite;79973;Botafogo;BOT;0;0;Helton Brant Aleixo Leite;0;gol;4;0;Nulo;0
350;;;;;;;;;;;;;;;;;;;;Jadson;80129;Ponte Preta;PON;0;0;Jadson Alves dos Santos;0;mei;6;0;Provavel;0
351;;;;;;;;;;;;;;;;;;;;Nadson;80140;Chapecoense;CHA;0;0;Nadson da Silva Almeida;0;mei;2;0;Nulo;0
352;;;;;;;;;;;;;;;;;;;;Marcos Junior;80188;Fluminense;FLU;0;0;Marcos Junio Lima dos Santos;0;ata;7;0;Nulo;0
353;;;;;;;;;;;;;;;;;;;;Lucas Fonseca;80189;Bahia;BAH;0;0;Lucas Fonseca da Silva;0;zag;5;0;Provavel;0
354;;;;;;;;;;;;;;;;;;;;Yago Pikachu;80196;Vasco;VAS;0;0;Glaybson Yago Souza Lisboa;0;lat;7;0;Provavel;0
355;;;;;;;;;;;;;;;;;;;;Cleberson;80281;Atletico-PR;ATL;0;0;Cleberson Martins de Souza;0;zag;5;0;Duvida;0
356;;;;;;;;;;;;;;;;;;;;Matheus Vidotto;80286;Corinthians;COR;0;0;Matheus Caldeira Vidotto de Oliveira;0;gol;3;0;Nulo;0
357;;;;;;;;;;;;;;;;;;;;Gilberto ;80313;Vasco;VAS;0;0;Gilberto Moraes Junior;0;lat;7;0;Provavel;0
358;;;;;;;;;;;;;;;;;;;;Ezequiel ;80318;Cruzeiro;CRU;0;0;Ezequiel Jacinto de Biasi;0;lat;6;0;Nulo;0
359;;;;;;;;;;;;;;;;;;;;Arthur ;80337;Chapecoense;CHA;0;0;Arthur Caike do Nascimento Cruz;0;ata;4;0;Provavel;0
360;;;;;;;;;;;;;;;;;;;;Ariel Cabral;80363;Cruzeiro;CRU;0;0;Alejandro Ariel Cabral;0;mei;7;0;Nulo;0
361;;;;;;;;;;;;;;;;;;;;Edson;80370;Bahia;BAH;0;0;Edson Felipe da Cruz;0;mei;8;0;Duvida;0
362;;;;;;;;;;;;;;;;;;;;Wanderson;80373;Atletico-GO;ATL;0;0;Wanderson Carvalho de Oliveira;0;lat;4;0;Nulo;0
363;;;;;;;;;;;;;;;;;;;;Norberto ;80374;;VIT;0;0;Norberto Pereira Marinho Neto;0;lat;5;0;Nulo;0
364;;;;;;;;;;;;;;;;;;;;Bonfim ;80441;;ATL;0;0;Rafael de Jesus Bonfim ;0;zag;4;0;Nulo;0
365;;;;;;;;;;;;;;;;;;;;Michael;80537;Fluminense;FLU;0;0;Michael Vinicius Silva de Morais;0;ata;2;0;Nulo;0
366;;;;;;;;;;;;;;;;;;;;Lucas Lima;80583;Santos;SAN;0;0;Lucas Rafael Araujo Lima;0;mei;8;0;Provavel;0
367;;;;;;;;;;;;;;;;;;;;Luan;80692;Palmeiras;PAL;0;0;Luan Garcia Teixeira;0;zag;7;0;Nulo;0
